,kernel,data,d,r,k,gamma,eig_A11,cond,max_rank,rank,kernel_eigs,kernel_params,pivchol_trace,sigma2,time_kernel,time_pivchol,prod
1705,SE,normal,4,2,131,130.9999999995143,0.007633587786258514,34.16118225825561,300,300,1.341771548643018,"(0.1,)",863.5295126084076,0.1,0.02795171800244134,8.787268343992764,175.77207287158365
1706,SE,normal,4,2,141,140.99999999738665,0.007092198581549163,34.161088257326824,300,300,1.3101721317721586,"(0.1,)",852.9145471229685,0.1,0.02795171800244134,8.787268343992764,184.73427057645043
1707,SE,normal,4,2,151,150.99999999368606,0.006622516556252427,34.161072267517184,300,300,1.2710705305202128,"(0.1,)",842.7574170392279,0.1,0.02795171800244134,8.787268343992764,191.93165010052667
1708,SE,normal,4,2,161,160.99999996764967,0.006211180124112002,34.138536153020986,300,300,1.2535180950270772,"(0.1,)",831.6808315871378,0.1,0.02795171800244134,8.787268343992764,201.8164132588077
1709,SE,normal,4,2,171,170.99999988894828,0.005847953216068506,34.13853238682642,300,300,1.2282900920743667,"(0.1,)",820.9302286449517,0.1,0.02795171800244134,8.787268343992764,210.037605608313
1710,SE,normal,4,2,181,180.9999996191083,0.0055248618773931744,34.13787089477403,300,300,1.202291345251706,"(0.1,)",809.2677253096781,0.1,0.02795171800244134,8.787268343992764,217.614733032616
1711,SE,normal,4,2,191,190.99999899552614,0.0052356020912631114,34.137870777567,300,300,1.1754991617028951,"(0.1,)",799.2203503243794,0.1,0.02795171800244134,8.787268343992764,224.5203387044948
1712,SE,normal,4,2,201,200.99999805000206,0.004975124371628546,34.12738014329777,300,300,1.1564970271728456,"(0.1,)",788.8199745845302,0.1,0.02795171800244134,8.787268343992764,232.45590020657517
1713,SE,normal,4,2,211,210.99999721441642,0.004739336481126498,34.127380125149315,300,300,1.1365075275293757,"(0.1,)",778.5205289430576,0.1,0.02795171800244134,8.787268343992764,239.80308514286156
1714,SE,normal,4,2,221,220.99999330390696,0.004524886858083131,34.12726599638994,300,300,1.121553948297314,"(0.1,)",768.3018591417986,0.1,0.02795171800244134,8.787268343992764,247.86341506367683
1715,SE,normal,4,2,231,230.99998191083878,0.004329004289986149,34.127262441047215,300,300,1.1007818523307185,"(0.1,)",757.902842832915,0.1,0.02795171800244134,8.787268343992764,254.28058797617558
1716,SE,normal,4,2,241,240.99995350857208,0.004149377508541872,34.12726051608454,300,300,1.0856366543611613,"(0.1,)",746.8401527921566,0.1,0.02795171800244134,8.787268343992764,261.6383832282416
1717,SE,normal,4,2,251,250.99993606149604,0.003984063584010932,34.114371787438984,300,300,1.071094357552149,"(0.1,)",736.5923342763275,0.1,0.02795171800244134,8.787268343992764,268.8446152614186
1718,SE,normal,4,2,261,260.99988300655605,0.003831417360327451,34.11436918898812,300,300,1.0625211162155541,"(0.1,)",725.4985975688143,0.1,0.02795171800244134,8.787268343992764,277.31788702425496
1719,SE,normal,4,2,271,270.9997996750785,0.003690036486004167,34.097815616167566,300,300,1.0541132255314623,"(0.1,)",714.1669624566539,0.1,0.02795171800244134,8.787268343992764,285.6644729538771
1720,SE,normal,4,2,281,280.9995444225599,0.003558718162810218,33.96426913033831,300,300,1.0460584692804369,"(0.1,)",703.4662551638935,0.1,0.02795171800244134,8.787268343992764,293.94195330716315
1721,SE,normal,4,2,291,290.9992948113066,0.0034364249264812498,33.964268483600506,300,300,1.0390345446098965,"(0.1,)",693.0217115079226,0.1,0.02795171800244134,8.787268343992764,302.358319766067
1722,SE,normal,4,2,299,298.99919302716535,0.003344479940983795,33.964266878467384,300,300,1.034177402274368,"(0.1,)",683.7978985415396,0.1,0.02795171800244134,8.787268343992764,309.21820872696617
1723,SE,normal,4,3,1,1.0,1.0,31.22559535263078,300,300,2.969026319125691,"(0.1,)",997.9412451192293,0.1,0.01641195800038986,8.788977660005912,2.969026319125691
1724,SE,normal,4,3,11,11.0,0.09090909090909091,31.218647199936385,300,300,2.4277153015464057,"(0.1,)",987.4910199060057,0.1,0.01641195800038986,8.788977660005912,26.70486831701046
1725,SE,normal,4,3,21,21.0,0.047619047619047616,31.21862399677054,300,300,2.123083626282602,"(0.1,)",977.0075624991866,0.1,0.01641195800038986,8.788977660005912,44.58475615193464
1726,SE,normal,4,3,31,30.999999999999996,0.03225806451612904,31.218623996751404,300,300,1.9095520629091831,"(0.1,)",966.5738508058932,0.1,0.01641195800038986,8.788977660005912,59.19611395018467
1727,SE,normal,4,3,41,41.0,0.024390243902439025,31.21861529614217,300,300,1.8056958785754647,"(0.1,)",956.1509595994409,0.1,0.01641195800038986,8.788977660005912,74.03353102159404
1728,SE,normal,4,3,51,51.00000000000001,0.019607843137254898,31.218494523182596,300,300,1.6884972720925906,"(0.1,)",945.4365080532671,0.1,0.01641195800038986,8.788977660005912,86.11336087672213
1729,SE,normal,4,3,61,60.99999999999999,0.01639344262295082,31.2184734557728,300,300,1.6232582739901287,"(0.1,)",935.1934800384166,0.1,0.01641195800038986,8.788977660005912,99.01875471339784
1730,SE,normal,4,3,71,71.0,0.014084507042253521,31.218473425716926,300,300,1.5627219496201707,"(0.1,)",925.0639005067691,0.1,0.01641195800038986,8.788977660005912,110.95325842303212
1731,SE,normal,4,3,81,81.0,0.012345679012345678,31.218473424866886,300,300,1.504860771819315,"(0.1,)",914.9836500062256,0.1,0.01641195800038986,8.788977660005912,121.89372251736451
1732,SE,normal,4,3,91,91.0,0.01098901098901099,30.74269910735483,300,300,1.4655478508389248,"(0.1,)",904.787310971698,0.1,0.01641195800038986,8.788977660005912,133.36485442634216
1733,SE,normal,4,3,101,100.99999999999828,0.009900990099009894,30.74269910161923,300,300,1.433690484801027,"(0.1,)",894.0526024797466,0.1,0.01641195800038986,8.788977660005912,144.80273896490127
1734,SE,normal,4,3,111,110.99999999999002,0.009009009009008952,30.742699100359296,300,300,1.3980795372553108,"(0.1,)",883.9226526751105,0.1,0.01641195800038986,8.788977660005912,155.18682863532555
1735,SE,normal,4,3,121,120.99999999988404,0.008264462809916861,30.742025108181437,300,300,1.3662281294551424,"(0.1,)",873.7202059199551,0.1,0.01641195800038986,8.788977660005912,165.3136036639138
1736,SE,normal,4,3,131,130.9999999995797,0.0076335877862568876,30.74196961877595,300,300,1.338379614001574,"(0.1,)",863.6562658245061,0.1,0.01641195800038986,8.788977660005912,175.32772943364367
1737,SE,normal,4,3,141,140.99999999802446,0.007092198581548338,30.68849262847262,300,300,1.2941544222269856,"(0.1,)",853.1247555020832,0.1,0.01641195800038986,8.788977660005912,182.4757735314483
1738,SE,normal,4,3,151,150.99999998777514,0.006622516556241345,30.688482263558274,300,300,1.2687049871380196,"(0.1,)",842.4434910468931,0.1,0.01641195800038986,8.788977660005912,191.5744530423312
1739,SE,normal,4,3,161,160.9999999528332,0.006211180124043717,30.688482247209144,300,300,1.242870135134216,"(0.1,)",831.6381589766164,0.1,0.01641195800038986,8.788977660005912,200.10209169798657
1740,SE,normal,4,3,171,170.99999985838915,0.0058479532158197435,30.54351301551895,300,300,1.2212453749296577,"(0.1,)",821.2998117704291,0.1,0.01641195800038986,8.788977660005912,208.83295894002987
1741,SE,normal,4,3,181,180.99999954605448,0.005524861876994531,30.543502859401283,300,300,1.2000776533935356,"(0.1,)",811.1123971555955,0.1,0.01641195800038986,8.788977660005912,217.21405471946005
1742,SE,normal,4,3,191,190.99999894873972,0.005235602090601676,30.543479879378552,300,300,1.1804884540919318,"(0.1,)",800.2643223703092,0.1,0.01641195800038986,8.788977660005912,225.47329349055835
1743,SE,normal,4,3,201,200.99999767405697,0.004975124370499397,30.543470170714183,300,300,1.165192254593641,"(0.1,)",790.0676378717593,0.1,0.01641195800038986,8.788977660005912,234.20364046315106
1744,SE,normal,4,3,211,210.9999933056531,0.004739336475988844,30.543470049183558,300,300,1.1428847579941819,"(0.1,)",779.7731091193817,0.1,0.01641195800038986,8.788977660005912,241.14867628590534
1745,SE,normal,4,3,221,220.99998759711033,0.004524886844392755,30.5432475790753,300,300,1.1278046975973524,"(0.1,)",768.9934044323772,0.1,0.01641195800038986,8.788977660005912,249.24482418097764
1746,SE,normal,4,3,231,230.9999785306146,0.004329004268180299,30.41445455259739,300,300,1.1064543958499489,"(0.1,)",757.9023852137672,0.1,0.01641195800038986,8.788977660005912,255.59094168644236
1747,SE,normal,4,3,241,240.9999545381236,0.00414937748592516,30.41444847219264,300,300,1.0955584951632924,"(0.1,)",747.2531566612095,0.1,0.01641195800038986,8.788977660005912,264.0295475282086
1748,SE,normal,4,3,251,250.99988567966997,0.003984063535866852,30.407286577253785,300,300,1.0835124837852717,"(0.1,)",736.9815582742648,0.1,0.01641195800038986,8.788977660005912,271.96150956259845
1749,SE,normal,4,3,261,260.999844511942,0.003831417255905886,30.407281904197397,300,300,1.0717520141656942,"(0.1,)",726.3121066714384,0.1,0.01641195800038986,8.788977660005912,279.72710905260686
1750,SE,normal,4,3,271,270.99979032465745,0.0036900363347822274,30.40496100661503,300,300,1.060062358725338,"(0.1,)",715.2661492703496,0.1,0.01641195800038986,8.788977660005912,287.2766769456284
1751,SE,normal,4,3,281,280.999615595921,0.0035587180350495702,30.404953423704313,300,300,1.050077236254702,"(0.1,)",704.9982615621087,0.1,0.01641195800038986,8.788977660005912,295.0712997335984
1752,SE,normal,4,3,291,290.9993342103444,0.003436424837407679,30.40495341989527,300,300,1.0414754199898337,"(0.1,)",694.8734914822102,0.1,0.01641195800038986,8.788977660005912,303.0686538134804
1753,SE,normal,4,3,299,298.99899793189053,0.003344479851006732,30.40495249526006,300,300,1.0336538501341108,"(0.1,)",686.3593135235064,0.1,0.01641195800038986,8.788977660005912,309.06146539853967
1754,SE,normal,4,4,1,1.0,1.0,36.916573827598604,300,300,3.2929661235127776,"(0.1,)",997.9525030503133,0.1,0.004783490003319457,8.797579463993316,3.2929661235127776
1755,SE,normal,4,4,11,11.0,0.09090909090909091,36.916516187411084,300,300,2.251174150143427,"(0.1,)",987.607213174097,0.1,0.004783490003319457,8.797579463993316,24.762915651577696
1756,SE,normal,4,4,21,21.0,0.047619047619047616,36.91122229358424,300,300,2.0095407012971873,"(0.1,)",976.4191101993214,0.1,0.004783490003319457,8.797579463993316,42.200354727240935
1757,SE,normal,4,4,31,30.999999999999996,0.03225806451612904,36.91122229343804,300,300,1.9131010185139328,"(0.1,)",966.3517689769202,0.1,0.004783490003319457,8.797579463993316,59.30613157393191
1758,SE,normal,4,4,41,41.0,0.024390243902439025,36.911222292181755,300,300,1.811099072642783,"(0.1,)",956.1657852330636,0.1,0.004783490003319457,8.797579463993316,74.25506197835409
1759,SE,normal,4,4,51,51.00000000000001,0.019607843137254898,36.91122229216882,300,300,1.7464443814446042,"(0.1,)",946.1349343568825,0.1,0.004783490003319457,8.797579463993316,89.06866345367483
1760,SE,normal,4,4,61,60.99999999999999,0.01639344262295082,36.91122229216268,300,300,1.648237095667867,"(0.1,)",936.1336687564452,0.1,0.004783490003319457,8.797579463993316,100.54246283573987
1761,SE,normal,4,4,71,71.0,0.014084507042253521,36.911222292162904,300,300,1.571354567944631,"(0.1,)",926.1336639769448,0.1,0.004783490003319457,8.797579463993316,111.5661743240688
1762,SE,normal,4,4,81,81.0,0.012345679012345678,36.91122229215346,300,300,1.515143003004012,"(0.1,)",916.1315939856487,0.1,0.004783490003319457,8.797579463993316,122.72658324332498
1763,SE,normal,4,4,91,90.99999999999999,0.01098901098901099,36.911222291834285,300,300,1.4619907337883435,"(0.1,)",905.9714909416173,0.1,0.004783490003319457,8.797579463993316,133.04115677473925
1764,SE,normal,4,4,101,100.99999999999879,0.009900990099009898,36.90813275129628,300,300,1.413836172760925,"(0.1,)",895.8658116749755,0.1,0.004783490003319457,8.797579463993316,142.7974534488517
1765,SE,normal,4,4,111,110.99999999999453,0.009009009009008973,36.908132718029314,300,300,1.382147526101679,"(0.1,)",885.8556470514719,0.1,0.004783490003319457,8.797579463993316,153.4183753972788
1766,SE,normal,4,4,121,120.9999999999608,0.008264462809917167,36.908101763099076,300,300,1.3581664850523956,"(0.1,)",875.2151532758438,0.1,0.004783490003319457,8.797579463993316,164.33814469128663
1767,SE,normal,4,4,131,130.99999999981006,0.007633587786258555,36.77144423397437,300,300,1.3079122531801597,"(0.1,)",864.6111717254113,0.1,0.004783490003319457,8.797579463993316,171.33650516635248
1768,SE,normal,4,4,141,140.99999999881888,0.0070921985815541174,36.605773706389066,300,300,1.2766590397500548,"(0.1,)",853.8056269056358,0.1,0.004783490003319457,8.797579463993316,180.00892460324982
1769,SE,normal,4,4,151,150.9999999928904,0.006622516556266177,36.604895786178616,300,300,1.2514226664645238,"(0.1,)",843.6167056193776,0.1,0.004783490003319457,8.797579463993316,188.96482262724598
1770,SE,normal,4,4,161,160.9999999804948,0.006211180124145611,36.604895786173465,300,300,1.2320061638960793,"(0.1,)",833.5815574329048,0.1,0.004783490003319457,8.797579463993316,198.35299236323826
1771,SE,normal,4,4,171,170.99999993920935,0.005847953216147469,36.60489405664975,300,300,1.2028697763109626,"(0.1,)",823.2184503802258,0.1,0.004783490003319457,8.797579463993316,205.69073167605137
1772,SE,normal,4,4,181,180.99999982713481,0.00552486187786231,36.60489077043823,300,300,1.1829832825608124,"(0.1,)",813.1331942377121,0.1,0.004783490003319457,8.797579463993316,214.11997393901044
1773,SE,normal,4,4,191,190.99999956740837,0.005235602092881168,36.56152162827005,300,300,1.1685268836530953,"(0.1,)",802.5468672255647,0.1,0.004783490003319457,8.797579463993316,223.18863427224625
1774,SE,normal,4,4,201,200.99999900561417,0.004975124375075673,36.56151931330403,300,300,1.1564445245332144,"(0.1,)",792.234074004404,0.1,0.004783490003319457,8.797579463993316,232.44534828122406
1775,SE,normal,4,4,211,210.99999762819127,0.004739336486573187,36.56151929449301,300,300,1.1436102474296488,"(0.1,)",782.2153114357739,0.1,0.004783490003319457,8.797579463993316,241.30175949523112
1776,SE,normal,4,4,221,220.99999431981618,0.0045248868642519145,36.55743929624716,300,300,1.1227243513717422,"(0.1,)",771.5630315647395,0.1,0.004783490003319457,8.797579463993316,248.12207527587432
1777,SE,normal,4,4,231,230.99998752243042,0.0043290043008497115,36.55653809747204,300,300,1.0994432122105005,"(0.1,)",760.6591739160986,0.1,0.004783490003319457,8.797579463993316,253.97136830224642
1778,SE,normal,4,4,241,240.99996997669066,0.004149377540793153,36.556530670723475,300,300,1.0871023582392703,"(0.1,)",749.1902200975104,0.1,0.004783490003319457,8.797579463993316,261.99163569725374
1779,SE,normal,4,4,251,250.999948035785,0.003984063643209932,36.55652612563635,300,300,1.0770993133188393,"(0.1,)",738.2092525123605,0.1,0.004783490003319457,8.797579463993316,270.3518716724084
1780,SE,normal,4,4,261,260.99989112585,0.0038314174358756114,36.493483285479755,300,300,1.0669826451281168,"(0.1,)",727.7997687364885,0.1,0.004783490003319457,8.797579463993316,278.48235421160996
1781,SE,normal,4,4,271,270.9998117947745,0.003690036566147352,36.489605369737866,300,300,1.0594664397798657,"(0.1,)",716.9936222883364,0.1,0.004783490003319457,8.797579463993316,287.11520578322336
1782,SE,normal,4,4,281,280.9996272259343,0.0035587182513427016,36.489575456938354,300,300,1.0506697136293273,"(0.1,)",706.2838330806408,0.1,0.004783490003319457,8.797579463993316,295.2377978674201
1783,SE,normal,4,4,291,290.9993799059491,0.0034364251111919657,34.20889464296209,300,300,1.0400798126918491,"(0.1,)",694.5226287877183,0.1,0.004783490003319457,8.797579463993316,302.66258054602383
1784,SE,normal,4,4,299,298.9991551692049,0.0033444801669886537,34.20889439600742,300,300,1.0342406902777732,"(0.1,)",686.1845263312073,0.1,0.004783490003319457,8.797579463993316,309.2370926346695
1785,SE,uniform,1,0,1,0.9989150373877946,1.0,3099.913325782355,300,19,299.2805520823653,"(0.1,)",410.8068109742335,0.1,0.005265554005745798,0.6630014319962356,298.95584387279575
1786,SE,uniform,1,0,2,1.9372130811003294,0.4994575186938972,2042.4826845430648,300,19,144.52883264155952,"(0.1,)",247.24975073899034,0.1,0.005265554005745798,0.6630014319962356,279.98314518938935
1787,SE,uniform,1,0,3,1.976416893068202,0.325806217327511,838.9619461507588,300,19,52.10553082891724,"(0.1,)",70.3815086023616,0.1,0.005265554005745798,0.6630014319962356,102.98225135255802
1788,SE,uniform,1,0,4,1.279983962253254,0.1932895170646676,195.27298357614401,300,19,15.008386368055987,"(0.1,)",16.305278216291843,0.1,0.005265554005745798,0.6630014319962356,19.21049385041203
1789,SE,uniform,1,0,5,0.7384512056030008,0.08146510059422185,45.68411055242885,300,19,3.661388494818778,"(0.1,)",3.7754697249470976,0.1,0.005265554005745798,0.6630014319962356,2.703756748179883
1790,SE,uniform,1,0,6,0.5760547755076589,0.023589711618831673,10.315624282332099,300,19,0.7741783569536094,"(0.1,)",0.6974103632845526,0.1,0.005265554005745798,0.6630014319962356,0.4459691396177997
1791,SE,uniform,1,0,7,1.1313371028636054,0.0041199058335049795,2.7119151649827535,300,19,0.13904521593208977,"(0.1,)",0.06601761349492316,0.1,0.005265554005745798,0.6630014319962356,0.15730701175965486
1792,SE,uniform,1,0,8,0.26385927469916987,0.001283069719732319,1.2731298989980302,300,19,0.021959997012389324,"(0.1,)",0.02055564821486361,0.1,0.005265554005745798,0.6630014319962356,0.005794348884084984
1793,SE,uniform,1,0,9,0.9662113044123574,0.0001488533943219367,1.0714501874292832,300,19,0.0028934419736238517,"(0.1,)",0.0010690211990754066,0.1,0.005265554005745798,0.6630014319962356,0.0027956763435765673
1794,SE,uniform,1,0,10,0.13378422609460494,3.350464712738973e-05,1.0063275160098923,300,19,0.0003471461334490947,"(0.1,)",0.0001817307253790864,0.1,0.005265554005745798,0.6630014319962356,4.644267680522159e-05
1795,SE,uniform,1,0,11,1.4518379933145333,1.6590377347695894e-06,1.0011741595182455,300,19,4.0280333484150045e-05,"(0.1,)",2.0240149827864816e-05,0.1,0.005265554005745798,0.6630014319962356,5.848051853566861e-05
1796,SE,uniform,1,0,12,0.20225499354193388,5.373085572005327e-07,1.000137677217221,300,19,4.136619886125558e-06,"(0.1,)",1.3201778866280253e-06,0.1,0.005265554005745798,0.6630014319962356,8.3665202835376e-07
1797,SE,uniform,1,0,13,0.2947258077900857,2.8289263595129465e-08,1.0000101672904296,300,19,3.7416418770687785e-07,"(0.1,)",2.0653777520340768e-07,0.1,0.005265554005745798,0.6630014319962356,1.1027584246803083e-07
1798,SE,uniform,1,0,14,1.6509223962539854,2.5152864204633242e-09,1.0000014064823646,300,19,3.503060524017033e-08,"(0.1,)",2.071785909342004e-08,0.1,0.005265554005745798,0.6630014319962356,5.783281074532942e-08
1799,SE,uniform,1,0,15,0.25092857583399253,6.117137902361715e-10,1.0000001644460998,300,19,2.762963297197976e-09,"(0.1,)",5.869486873663164e-10,0.1,0.005265554005745798,0.6630014319962356,6.933064452474804e-10
1800,SE,uniform,1,0,16,0.1079935340648002,3.372845422953113e-11,1.000000004347551,300,19,2.1718940431622204e-10,"(0.1,)",1.4339455286033536e-10,0.1,0.005265554005745798,0.6630014319962356,2.3455051333537587e-11
1801,SE,uniform,1,0,17,1.0756808364269335,1.4126382225161175e-12,1.0000000011142034,300,19,1.5484100069459632e-11,"(0.1,)",1.180531421185671e-11,0.1,0.005265554005745798,0.6630014319962356,1.6655949714034675e-11
1802,SE,uniform,1,0,18,0.3481972642928142,3.15438208040129e-13,1.0000000000958527,300,19,1.0734584492902767e-12,"(0.1,)",3.0909432244319626e-13,0.1,0.005265554005745798,0.6630014319962356,3.7377529537488096e-13
1803,SE,uniform,1,0,18,0.3481972642928142,3.15438208040129e-13,1.0000000000958527,300,19,1.0734584492902767e-12,"(0.1,)",3.0909432244319626e-13,0.1,0.005265554005745798,0.6630014319962356,3.7377529537488096e-13
1804,SE,uniform,1,1,1,0.9999049390441019,1.0,3364.9731792143434,300,19,297.69185586187245,"(0.1,)",408.4143999741983,0.1,0.00490914800320752,0.6579973210027674,297.66355698949116
1805,SE,uniform,1,1,2,1.7346524466121003,0.4999524695220509,1915.5542823048706,300,19,144.55788528966633,"(0.1,)",290.596422008614,0.1,0.00490914800320752,0.6579973210027674,250.75768939479104
1806,SE,uniform,1,1,3,2.6225421447040476,0.3024459852957252,1066.8112761286789,300,19,53.43822921250991,"(0.1,)",58.13159193641232,0.1,0.00490914800320752,0.6579973210027674,140.14400824816224
1807,SE,uniform,1,1,4,0.6103540048197472,0.20574632348461788,188.40107534512305,300,19,15.314929531231218,"(0.1,)",25.206783789633576,0.1,0.00490914800320752,0.6579973210027674,9.347528572919188
1808,SE,uniform,1,1,5,1.7331470860874498,0.05421522308039141,53.39284919273409,300,19,3.598736082244649,"(0.1,)",5.370402812778521,0.1,0.00490914800320752,0.6579973210027674,6.237138954540079
1809,SE,uniform,1,1,6,1.0745760178280674,0.02605146928273466,9.174233918772412,300,19,0.6985982131426602,"(0.1,)",0.33955988425746086,0.1,0.00490914800320752,0.6579973210027674,0.7506968859406433
1810,SE,uniform,1,1,7,0.22784154685892202,0.006455237343370029,2.283312598394788,300,19,0.1235055244172171,"(0.1,)",0.12428344943231687,0.1,0.00490914800320752,0.6579973210027674,0.028139689728841108
1811,SE,uniform,1,1,8,1.2391999181233064,0.0006670402236234687,1.4106839864581833,300,19,0.020555645306352205,"(0.1,)",0.016140746574440805,0.1,0.00490914800320752,0.6579973210027674,0.02547255398060338
1812,SE,uniform,1,1,9,0.24826903082886076,0.000240838321758347,1.0642010406628373,300,19,0.0026312311690769394,"(0.1,)",0.0012960730719643507,0.1,0.00490914800320752,0.6579973210027674,0.000653253212233422
1813,SE,uniform,1,1,10,0.2935473796459251,2.3480052970597386e-05,1.0060354672452412,300,19,0.0003286117776949187,"(0.1,)",0.00017031438526983141,0.1,0.00490914800320752,0.6579973210027674,9.646312626313264e-05
1814,SE,uniform,1,1,11,0.5837213486714963,2.073713214318222e-06,1.000903850653325,300,19,3.789535040042485e-05,"(0.1,)",1.1169519716605868e-05,0.1,0.00490914800320752,0.6579973210027674,2.212032504411492e-05
1815,SE,uniform,1,1,12,0.3765190572029216,2.2753761805654572e-07,1.0000500544448254,300,19,3.890269567839922e-06,"(0.1,)",4.228642340206678e-06,0.1,0.00490914800320752,0.6579973210027674,1.4647606299483048e-06
1816,SE,uniform,1,1,13,2.6165813319777373,2.010174772920303e-08,1.0000227594908477,300,19,3.8673569979195637e-07,"(0.1,)",3.967722516157612e-07,0.1,0.00490914800320752,0.6579973210027674,1.0119254124849796e-06
1817,SE,uniform,1,1,14,0.5744974588239117,7.829412021888381e-09,1.0000020530504077,300,19,3.362836705122101e-08,"(0.1,)",7.678969472723624e-09,0.1,0.00490914800320752,0.6579973210027674,1.931941141532423e-08
1818,SE,uniform,1,1,15,0.09820319838762895,6.753491531230139e-10,1.0000000597902747,300,19,2.8570655762597123e-09,"(0.1,)",1.3862452383792e-09,0.1,0.00490914800320752,0.6579973210027674,2.8057297759189793e-10
1819,SE,uniform,1,1,16,0.8155537293778506,2.2578019068158676e-11,1.000000011895426,300,19,2.26600299947196e-10,"(0.1,)",5.676608982485122e-11,0.1,0.00490914800320752,0.6579973210027674,1.8480471970007528e-10
1820,SE,uniform,1,1,17,0.0733074749543555,4.1662377459264664e-12,1.0000000005386627,300,19,1.6009725413280444e-11,"(0.1,)",4.373716930141632e-12,0.1,0.00490914800320752,0.6579973210027674,1.1736325447601648e-12
1821,SE,uniform,1,1,18,0.1902565500889074,1.0867068102863621e-13,1.0000000000384086,300,19,1.047669783267292e-12,"(0.1,)",6.350963528831872e-13,0.1,0.00490914800320752,0.6579973210027674,1.993260385968283e-13
1822,SE,uniform,1,1,18,0.1902565500889074,1.0867068102863621e-13,1.0000000000384086,300,19,1.047669783267292e-12,"(0.1,)",6.350963528831872e-13,0.1,0.00490914800320752,0.6579973210027674,1.993260385968283e-13
1823,SE,uniform,1,2,1,0.996806554482882,1.0,3104.9665254307743,300,20,307.91997892892425,"(0.1,)",420.823340460667,0.1,0.029734190000453964,0.6543106589961099,306.93665325258263
1824,SE,uniform,1,2,2,1.9788133571787556,0.49840327724144096,2201.4106889539553,300,20,142.37373390168568,"(0.1,)",242.08431823592144,0.1,0.029734190000453964,0.6543106589961099,281.73104635606944
1825,SE,uniform,1,2,3,1.6614319793681627,0.32955601535028134,800.3056571550659,300,20,53.01122941297561,"(0.1,)",91.72172746282084,0.1,0.029734190000453964,0.6543106589961099,88.07455181233983
1826,SE,uniform,1,2,4,1.9244289981088556,0.17691245850784396,225.1236825354614,300,20,15.591963580884613,"(0.1,)",12.910059224687902,0.1,0.029734190000453964,0.6543106589961099,30.00562685251154
1827,SE,uniform,1,2,5,0.43647809832114604,0.09207348080708902,44.56414911225884,300,20,3.855602396365887,"(0.1,)",4.176390934002695,0.1,0.029734190000453964,0.6543106589961099,1.682886001848236
1828,SE,uniform,1,2,6,0.7969090947919956,0.01812154142439481,10.988072567907325,300,20,0.764965281348303,"(0.1,)",1.0552078982575923,0.1,0.029734190000453964,0.6543106589961099,0.6096077899065804
1829,SE,uniform,1,2,7,0.9249393038815132,0.005512240550275364,2.6661532235814187,300,20,0.13371399786826765,"(0.1,)",0.0771201522102244,0.1,0.029734190000453964,0.6543106589961099,0.12367733210748963
1830,SE,uniform,1,2,8,0.3611976292049691,0.0012721421071212415,1.22874727873223,300,20,0.020299416405768322,"(0.1,)",0.009937897768239463,0.1,0.029734190000453964,0.6543106589961099,0.007332101080007973
1831,SE,uniform,1,2,9,0.8197065113131204,0.00012499186363841574,1.0413401840715304,300,20,0.00290017247598658,"(0.1,)",0.001346167564721472,0.1,0.029734190000453964,0.6543106589961099,0.002377290262497294
1832,SE,uniform,1,2,10,0.457959275236974,2.8658014303895015e-05,1.0072167284311035,300,20,0.00036075545600510806,"(0.1,)",0.0002197140917643214,0.1,0.029734190000453964,0.6543106589961099,0.00016521130716988335
1833,SE,uniform,1,2,11,0.2524681557849328,4.412271223567485e-06,1.0016401452543358,300,20,3.915136157218737e-05,"(0.1,)",2.0235712956532857e-05,0.1,0.029734190000453964,0.6543106589961099,9.884472052599233e-06
1834,SE,uniform,1,2,12,0.18031058618970638,4.0230788855510465e-07,1.0001691093344234,300,20,4.025405263314386e-06,"(0.1,)",1.189002173058921e-06,0.1,0.029734190000453964,0.6543106589961099,7.258231826793464e-07
1835,SE,uniform,1,2,13,0.24797070533508003,2.7975153541362308e-08,1.0000068784476324,300,20,3.779562820037999e-07,"(0.1,)",2.1259037674960421e-07,0.1,0.029734190000453964,0.6543106589961099,9.372208583430668e-08
1836,SE,uniform,1,2,14,1.332253165248077,1.6485204985056783e-09,1.0000012513009569,300,20,3.40123084936275e-08,"(0.1,)",2.3768850544792713e-08,0.1,0.029734190000453964,0.6543106589961099,4.531300564802929e-08
1837,SE,uniform,1,2,15,0.4796956622492955,4.4498046112443006e-10,1.0000001402500194,300,20,2.7470510042370803e-09,"(0.1,)",1.0479789609867175e-09,0.1,0.029734190000453964,0.6543106589961099,1.3177484507100984e-09
1838,SE,uniform,1,2,16,0.6206364583213805,3.266708078438199e-11,1.0000000067238166,300,20,2.2647575604007187e-10,"(0.1,)",9.253094053661162e-11,0.1,0.029734190000453964,0.6543106589961099,1.405591111243672e-10
1839,SE,uniform,1,2,17,0.12498681220186564,4.5364104039570635e-12,1.000000000603216,300,20,1.642271954872683e-11,"(0.1,)",6.882879969467282e-12,0.1,0.029734190000453964,0.6543106589961099,2.052623364080628e-12
1840,SE,uniform,1,2,18,0.623359816576252,1.4280964065721627e-13,1.000000000051421,300,20,1.2087019090734295e-12,"(0.1,)",1.0662000059394032e-12,0.1,0.029734190000453964,0.6543106589961099,7.534562003353786e-13
1841,SE,uniform,1,2,19,0.9697764916790358,1.3747602006855549e-14,1.0000000000079532,300,20,7.625863686812816e-14,"(0.1,)",1.5343323121371914e-13,0.1,0.029734190000453964,0.6543106589961099,7.39538333221989e-14
